year,area_id,ind_code,region_avg_emp,region_tot_wage,region_avg_wage,region_avg_wage_all_industries,region_boundary_low,region_boundary_high,wage_cat
2018,602,52,2840,216909788,76373.86478873239,42965.408134960664,34372.32650796853,51558.4897619528,High
2018,602,53,5892,289490841,49129.19755600815,42965.408134960664,34372.32650796853,51558.4897619528,Mid
2018,602,54,5648,387871343,68686.9178470255,42965.408134960664,34372.32650796853,51558.4897619528,High
2018,602,55,411,59302464,144293.54744525548,42965.408134960664,34372.32650796853,51558.4897619528,High
2018,602,56,6313,223756632,35440.49992079835,42965.408134960664,34372.32650796853,51558.4897619528,Mid
2018,602,61,1287,53108122,41260,42965.408134960664,34372.32650796853,51558.4897619528,Mid
2018,602,62,13669,652039970,47701.28261028605,42965.408134960664,34372.32650796853,51558.4897619528,Mid
2018,602,71,11624,364991374,31403.092567102547,42965.408134960664,34372.32650796853,51558.4897619528,Low
2018,602,72,32016,917369828,28661.892928535734,42965.408134960664,34372.32650796853,51558.4897619528,Low
2018,602,81,4445,161263857,36289.50731158605,42965.408134960664,34372.32650796853,51558.4897619528,Mid
2018,602,99,NA,0,NA,42965.408134960664,34372.32650796853,51558.4897619528,NA
2018,603,00,2277094,655741114,61359.246796135776,61359.246796135776,49087.39743690862,73631.09615536293,Average
2018,603,1,46222,3967534548,85850.69949374757,61359.246796135776,49087.39743690862,73631.09615536293,High
2018,603,11,10015,393216416,39264.53799301048,61359.246796135776,49087.39743690862,73631.09615536293,Low
2018,603,2,78180,5165671067,66075.53998465081,61359.246796135776,49087.39743690862,73631.09615536293,Mid
2018,603,21,19674,2632267515,133795.69604554234,61359.246796135776,49087.39743690862,73631.09615536293,High
2018,603,22,5145,582255669,113164.27988338193,61359.246796135776,49087.39743690862,73631.09615536293,High
2018,603,23,145685,9350151810,64182.24382743591,61359.246796135776,49087.39743690862,73631.09615536293,Mid
2018,603,3,203882,7690196468,50485.40926614414,61359.246796135776,49087.39743690862,73631.09615536293,Mid
2018,603,31-33,132655,9744215685,73459.32848366062,61359.246796135776,49087.39743690862,73631.09615536293,Mid
2018,603,42,95940,5912565860,86709.54959349593,61359.246796135776,49087.39743690862,73631.09615536293,High
2018,603,44-45,226954,7412014983,32661.573146981325,61359.246796135776,49087.39743690862,73631.09615536293,Low
2018,603,48-49,69374,4003444741,57714.55519358838,61359.246796135776,49087.39743690862,73631.09615536293,Mid
2018,603,51,68460,7087039169,103509.80695296524,61359.246796135776,49087.39743690862,73631.09615536293,High
2018,603,52,102371,3847749582,98460.25186820487,61359.246796135776,49087.39743690862,73631.09615536293,High
2018,603,53,41818,2594919149,62056.8059687216,61359.246796135776,49087.39743690862,73631.09615536293,Mid
2018,603,54,208347,5984618557,100246.77214454731,61359.246796135776,49087.39743690862,73631.09615536293,High
2018,603,55,38889,5348756652,137530.06773123506,61359.246796135776,49087.39743690862,73631.09615536293,High
2018,603,56,141536,6306761903,44552.520291657245,61359.246796135776,49087.39743690862,73631.09615536293,Low
2018,603,61,33656,1409584855,41884.72533872118,61359.246796135776,49087.39743690862,73631.09615536293,Low
2018,603,62,256956,8069185294,52057.17701085011,61359.246796135776,49087.39743690862,73631.09615536293,Mid
2018,603,71,39767,1657503845,41674.00326904217,61359.246796135776,49087.39743690862,73631.09615536293,Low
2018,603,72,226748,5206800368,22973.407042178984,61359.246796135776,49087.39743690862,73631.09615536293,Low
2018,603,81,71442,2982599319,41752.198370706305,61359.246796135776,49087.39743690862,73631.09615536293,Low
2018,603,99,163,10346243,63485.61963190184,61359.246796135776,49087.39743690862,73631.09615536293,Mid
2018,604,00,74116,2889484938,38995.65216687355,38995.65216687355,31196.52173349884,46794.78260024826,Average
2018,604,1,1054,58623611,55623.17647058824,38995.65216687355,31196.52173349884,46794.78260024826,High
2018,604,11,5773,219204123,37964.629828512036,38995.65216687355,31196.52173349884,46794.78260024826,Mid
2018,604,2,4210,211295395,50195.01947743468,38995.65216687355,31196.52173349884,46794.78260024826,High
2018,604,21,1107,103998307,93954.41734417345,38995.65216687355,31196.52173349884,46794.78260024826,High
2018,604,22,601,51185295,85169.94342762063,38995.65216687355,31196.52173349884,46794.78260024826,High
2018,604,23,3341,156327828,46787.56420233463,38995.65216687355,31196.52173349884,46794.78260024826,Mid
2018,604,3,15286,495216116,32396.47625278032,38995.65216687355,31196.52173349884,46794.78260024826,Mid
2018,604,31-33,5102,245752068,48171.14072912584,38995.65216687355,31196.52173349884,46794.78260024826,High
2018,604,42,2673,148099718,55397.76131687243,38995.65216687355,31196.52173349884,46794.78260024826,High
2018,604,44-45,8376,225076544,26873.762655205348,38995.65216687355,31196.52173349884,46794.78260024826,Low
2018,604,48-49,1226,60394987,49270.55138662316,38995.65216687355,31196.52173349884,46794.78260024826,High
2018,604,51,795,34261358,43106.168553459116,38995.65216687355,31196.52173349884,46794.78260024826,Mid
2018,604,52,2038,110775981,54359.646712463196,38995.65216687355,31196.52173349884,46794.78260024826,High
2018,604,53,436,14680584,33679.18348623853,38995.65216687355,31196.52173349884,46794.78260024826,Mid
2018,604,54,1311,72230743,55098.10526315789,38995.65216687355,31196.52173349884,46794.78260024826,High
2018,604,55,87,7077439,81345.33333333333,38995.65216687355,31196.52173349884,46794.78260024826,High
2018,604,56,1195,46481791,38901.9179916318,38995.65216687355,31196.52173349884,46794.78260024826,Mid
2018,604,61,93,2601282,27965.935483870966,38995.65216687355,31196.52173349884,46794.78260024826,Low
2018,604,62,8528,337352285,39562.48780487805,38995.65216687355,31196.52173349884,46794.78260024826,Mid
2018,604,71,252,4084697,16202.952380952382,38995.65216687355,31196.52173349884,46794.78260024826,Low
2018,604,72,6362,105603604,16595.985539138637,38995.65216687355,31196.52173349884,46794.78260024826,Low
2018,604,81,1668,50964426,30558.41726618705,38995.65216687355,31196.52173349884,46794.78260024826,Low
2018,604,99,NA,0,NA,38995.65216687355,31196.52173349884,46794.78260024826,NA
2019,501,00,28539,1240645599,43475.70608640807,43475.70608640807,34780.56486912646,52170.84730368968,Average
2019,501,1,287,15795738,55039.19163763066,43475.70608640807,34780.56486912646,52170.84730368968,High
2019,501,11,2545,107990030,42424.74656188605,43475.70608640807,34780.56486912646,52170.84730368968,Mid
2019,501,2,1435,83160981,57962.678745644596,43475.70608640807,34780.56486912646,52170.84730368968,High
2019,501,21,662,56907560,85948.4592145015,43475.70608640807,34780.56486912646,52170.84730368968,High
2019,501,22,311,27693979,89033.1961414791,43475.70608640807,34780.56486912646,52170.84730368968,High
2019,501,23,1477,74606491,50503.82938388626,43475.70608640807,34780.56486912646,52170.84730368968,Mid
2019,501,3,5136,181881376,35416.59657320872,43475.70608640807,34780.56486912646,52170.84730368968,Mid
2019,501,31-33,3477,185662098,53406.06384814495,43475.70608640807,34780.56486912646,52170.84730368968,High
2019,501,42,1072,56611483,52800.227611940296,43475.70608640807,34780.56486912646,52170.84730368968,High
2019,501,44-45,2902,80406999,27706.50310130944,43475.70608640807,34780.56486912646,52170.84730368968,Low
2019,501,48-49,661,34715063,52507.80635400908,43475.70608640807,34780.56486912646,52170.84730368968,High
2019,501,51,386,17836282,46221.39896373057,43475.70608640807,34780.56486912646,52170.84730368968,Mid
2019,501,52,650,35961900,55312.16,43475.70608640807,34780.56486912646,52170.84730368968,High
2019,501,53,134,4882819,36452.77611940299,43475.70608640807,34780.56486912646,52170.84730368968,Mid
2019,501,54,463,27100857,58541.555075593955,43475.70608640807,34780.56486912646,52170.84730368968,High
2019,501,55,82,6342754,77331.60975609756,43475.70608640807,34780.56486912646,52170.84730368968,High
2019,501,56,675,30086549,44556.83555555555,43475.70608640807,34780.56486912646,52170.84730368968,Mid
2019,501,61,16,415110,25948,43475.70608640807,34780.56486912646,52170.84730368968,Low
2019,501,62,2833,116897468,41252.280974232264,43475.70608640807,34780.56486912646,52170.84730368968,Mid
2019,501,71,119,1586977,13342.588235294117,43475.70608640807,34780.56486912646,52170.84730368968,Low
2019,501,72,2099,35730731,17023.96760362077,43475.70608640807,34780.56486912646,52170.84730368968,Low
2019,501,81,617,21723025,35199.78606158833,43475.70608640807,34780.56486912646,52170.84730368968,Mid
2019,501,99,NA,0,NA,43475.70608640807,34780.56486912646,52170.84730368968,NA
2019,502,00,280166,0,54072.58900794529,54072.58900794529,43258.07120635623,64887.10680953434,Average
2019,502,1,3095,264389637,85417.75379644588,54072.58900794529,43258.07120635623,64887.10680953434,High
2019,502,11,5252,237265266,45175.64356435643,54072.58900794529,43258.07120635623,64887.10680953434,Mid
2019,502,2,20306,1142848453,56294.85275288092,54072.58900794529,43258.07120635623,64887.10680953434,Mid
2019,502,21,9287,854619757,92016.23689027673,54072.58900794529,43258.07120635623,64887.10680953434,High
2019,502,22,681,66605571,97802.37885462555,54072.58900794529,43258.07120635623,64887.10680953434,High
2019,502,23,23922,1482341600,61953.241702198815,54072.58900794529,43258.07120635623,64887.10680953434,Mid
2019,502,3,27741,1290880715,46533.6173894236,54072.58900794529,43258.07120635623,64887.10680953434,Mid
2019,502,31-33,28914,2218006000,76719.98422909317,54072.58900794529,43258.07120635623,64887.10680953434,High
2019,502,42,9599,749068138,78052.97510157309,54072.58900794529,43258.07120635623,64887.10680953434,High
2019,502,44-45,29858,957421468,32069.673789269207,54072.58900794529,43258.07120635623,64887.10680953434,Low
2019,502,48-49,6779,376778660,55576.49387815312,54072.58900794529,43258.07120635623,64887.10680953434,Mid
2019,502,51,4023,242874744,60387.70469798658,54072.58900794529,43258.07120635623,64887.10680953434,Mid
2019,502,52,6196,461387804,74463.56358941253,54072.58900794529,43258.07120635623,64887.10680953434,High
2019,502,53,4566,249960389,54735.06789312309,54072.58900794529,43258.07120635623,64887.10680953434,Mid
2019,502,54,13998,1201452868,85848.81268752679,54072.58900794529,43258.07120635623,64887.10680953434,High
2019,502,55,2888,423670325,146700.3545706371,54072.58900794529,43258.07120635623,64887.10680953434,High
2019,502,56,14456,591892446,40923.075539568345,54072.58900794529,43258.07120635623,64887.10680953434,Low
2019,502,61,2624,78990886,30118.82012195122,54072.58900794529,43258.07120635623,64887.10680953434,Low
2019,502,62,26237,1295027848,49372.20139497656,54072.58900794529,43258.07120635623,64887.10680953434,Mid
2019,502,71,3840,81381721,21178.21875,54072.58900794529,43258.07120635623,64887.10680953434,Low
2019,502,72,28072,581422645,20696.04816186948,54072.58900794529,43258.07120635623,64887.10680953434,Low
2019,502,81,7811,297725867,38129.707335808474,54072.58900794529,43258.07120635623,64887.10680953434,Low
2019,502,99,21,1220875,58136,54072.58900794529,43258.07120635623,64887.10680953434,Mid
2019,503,00,1700366,365958710,68906.57878597901,68906.57878597901,55125.263028783214,82687.89454317481,Average
2019,503,1,30111,2801418263,93030.35900501478,68906.57878597901,55125.263028783214,82687.89454317481,High
2019,503,11,4594,170844123,37192.462342185456,68906.57878597901,55125.263028783214,82687.89454317481,Low
2019,503,2,45978,3534674027,76860.58384444735,68906.57878597901,55125.263028783214,82687.89454317481,Mid
2019,503,21,11093,1953609087,176105.84945461102,68906.57878597901,55125.263028783214,82687.89454317481,High
2019,503,22,3735,472426016,126490.24364123159,68906.57878597901,55125.263028783214,82687.89454317481,High
2019,503,23,105455,7318133618,69396.29366080319,68906.57878597901,55125.263028783214,82687.89454317481,Mid
2019,503,3,143948,5210177737,54992.191652541194,68906.57878597901,55125.263028783214,82687.89454317481,Low
2019,503,31-33,90225,7161294815,79362.31354945968,68906.57878597901,55125.263028783214,82687.89454317481,Mid
2019,503,42,80942,5092650162,95330.57236045564,68906.57878597901,55125.263028783214,82687.89454317481,High
2019,503,44-45,155539,5437379897,34962.979754273845,68906.57878597901,55125.263028783214,82687.89454317481,Low
2019,503,48-49,62005,1687423773,62096.587694540765,68906.57878597901,55125.263028783214,82687.89454317481,Mid
2019,503,51,59373,4934883083,119360.7227527664,68906.57878597901,55125.263028783214,82687.89454317481,High
2019,503,52,81884,2927800760,112332.68374774071,68906.57878597901,55125.263028783214,82687.89454317481,High
2019,503,53,33669,2291436595,68058.26534794619,68906.57878597901,55125.263028783214,82687.89454317481,Mid
2019,503,54,175554,2614675726,109365.88318124338,68906.57878597901,55125.263028783214,82687.89454317481,High
2019,503,55,35829,5365329819,149753.0335761534,68906.57878597901,55125.263028783214,82687.89454317481,High
2019,503,56,106839,5176553799,48452.44201087618,68906.57878597901,55125.263028783214,82687.89454317481,Low
2019,503,61,27280,1226464758,44969.176832844576,68906.57878597901,55125.263028783214,82687.89454317481,Low
2019,503,62,187220,4848143847,55605.89808781113,68906.57878597901,55125.263028783214,82687.89454317481,Mid
2019,503,71,31393,1493135773,47556.32312936005,68906.57878597901,55125.263028783214,82687.89454317481,Low
2019,503,72,162127,4162538570,25667.277554016295,68906.57878597901,55125.263028783214,82687.89454317481,Low
2019,503,81,52137,2290821053,43931.23309741642,68906.57878597901,55125.263028783214,82687.89454317481,Low
2019,503,99,149,10608837,71203.70469798657,68906.57878597901,55125.263028783214,82687.89454317481,Mid
2019,504,00,293331,410685535,52239.6661246169,52239.6661246169,41791.732899693525,62687.59934954028,Average
2019,504,1,12215,930994332,76236.87007777323,52239.6661246169,41791.732899693525,62687.59934954028,High
2019,504,11,676,31535732,46669.61538461538,52239.6661246169,41791.732899693525,62687.59934954028,Mid
2019,504,2,11431,726045678,63504.45525325868,52239.6661246169,41791.732899693525,62687.59934954028,High
2019,504,21,50,4892382,97864,52239.6661246169,41791.732899693525,62687.59934954028,High
2019,504,22,520,60622029,116600.5,52239.6661246169,41791.732899693525,62687.59934954028,High
2019,504,23,18226,1036831838,56862.59629101284,52239.6661246169,41791.732899693525,62687.59934954028,Mid
2019,504,3,30452,1424719369,46781.2385393406,52239.6661246169,41791.732899693525,62687.59934954028,Mid
2019,504,31-33,11922,755487333,63367.96242241235,52239.6661246169,41791.732899693525,62687.59934954028,High
2019,504,42,6040,432789274,71666.45165562913,52239.6661246169,41791.732899693525,62687.59934954028,High
2019,504,44-45,32917,1068330299,32436.1630768296,52239.6661246169,41791.732899693525,62687.59934954028,Low
2019,504,48-49,4817,209964749,43605.70811708532,52239.6661246169,41791.732899693525,62687.59934954028,Mid
2019,504,51,5746,482213841,83905.33936651584,52239.6661246169,41791.732899693525,62687.59934954028,High
2019,504,52,13092,954997856,72930.00397189123,52239.6661246169,41791.732899693525,62687.59934954028,High
2019,504,53,5090,236218790,46414.39292730845,52239.6661246169,41791.732899693525,62687.59934954028,Mid
2019,504,54,27157,28265784,94712.32934418382,52239.6661246169,41791.732899693525,62687.59934954028,High
2019,504,55,1332,267715375,200988.43243243243,52239.6661246169,41791.732899693525,62687.59934954028,High
2019,504,56,18819,793104978,42126.703438014774,52239.6661246169,41791.732899693525,62687.59934954028,Mid
2019,504,61,4232,154594481,36525.18336483932,52239.6661246169,41791.732899693525,62687.59934954028,Low
2019,504,62,35851,1687149100,47041.35449499317,52239.6661246169,41791.732899693525,62687.59934954028,Mid
2019,504,71,6173,147034379,23802.18499919002,52239.6661246169,41791.732899693525,62687.59934954028,Low
2019,504,72,33796,745210391,22071.913599242514,52239.6661246169,41791.732899693525,62687.59934954028,Low
2019,504,81,12161,537331708,44176.55916454239,52239.6661246169,41791.732899693525,62687.59934954028,Mid
2019,504,99,15,723383,48204,52239.6661246169,41791.732899693525,62687.59934954028,Mid
2019,505,00,9609,400713573,41708.691851389325,41708.691851389325,33366.953481111464,50050.430221667186,Average
2019,505,1,103,5016701,48695.22330097087,41708.691851389325,33366.953481111464,50050.430221667186,Mid
2019,505,11,554,24544789,44292.73646209386,41708.691851389325,33366.953481111464,50050.430221667186,Mid
2019,505,2,453,27031684,59693.474613686536,41708.691851389325,33366.953481111464,50050.430221667186,High
2019,505,21,73,5054203,69212,41708.691851389325,33366.953481111464,50050.430221667186,High
2019,505,22,76,7460283,98167.78947368421,41708.691851389325,33366.953481111464,50050.430221667186,High
2019,505,23,990,51817950,52327.44242424242,41708.691851389325,33366.953481111464,50050.430221667186,High
2019,505,3,2497,85368833,34193.092511013216,41708.691851389325,33366.953481111464,50050.430221667186,Mid
2019,505,31-33,240,11397352,47491.38333333333,41708.691851389325,33366.953481111464,50050.430221667186,Mid
2019,505,42,504,33826867,67121.78571428571,41708.691851389325,33366.953481111464,50050.430221667186,High
2019,505,44-45,1115,31590844,28321.765022421525,41708.691851389325,33366.953481111464,50050.430221667186,Low
2019,505,48-49,124,6038935,48715.6129032258,41708.691851389325,33366.953481111464,50050.430221667186,Mid
2019,505,51,73,3490983,47821.479452054795,41708.691851389325,33366.953481111464,50050.430221667186,Mid
2019,505,52,254,13597531,53543.62204724409,41708.691851389325,33366.953481111464,50050.430221667186,High
2019,505,53,102,4716435,46244.313725490196,41708.691851389325,33366.953481111464,50050.430221667186,Mid
2019,505,54,360,25403814,70562.98888888888,41708.691851389325,33366.953481111464,50050.430221667186,High
2019,505,55,4,540923,135252,41708.691851389325,33366.953481111464,50050.430221667186,High
2019,505,56,213,8776727,41213.05164319249,41708.691851389325,33366.953481111464,50050.430221667186,Mid
2019,505,61,12,338872,28236,41708.691851389325,33366.953481111464,50050.430221667186,Low
2019,505,62,419,14699442,35086.72076372315,41708.691851389325,33366.953481111464,50050.430221667186,Mid
2019,505,71,84,1810672,21536.666666666668,41708.691851389325,33366.953481111464,50050.430221667186,Low
2019,505,72,897,16553990,18452.289855072464,41708.691851389325,33366.953481111464,50050.430221667186,Low
2019,505,81,243,9853076,40539.02880658436,41708.691851389325,33366.953481111464,50050.430221667186,Mid
2019,506,00,14538,536520442,36912.363461273904,36912.363461273904,29529.890769019126,44294.83615352868,Average
2019,506,1,230,11700718,50870.24347826087,36912.363461273904,29529.890769019126,44294.83615352868,High
2019,506,11,977,37197891,38067.672466734904,36912.363461273904,29529.890769019126,44294.83615352868,Mid
2019,506,2,700,32271149,46093.98857142857,36912.363461273904,29529.890769019126,44294.83615352868,High
2019,506,21,48,2345186,48880,36912.363461273904,29529.890769019126,44294.83615352868,High
2019,506,22,129,10255154,79482.6046511628,36912.363461273904,29529.890769019126,44294.83615352868,High
2019,506,23,391,16233361,41522.33248081841,36912.363461273904,29529.890769019126,44294.83615352868,Mid
2019,506,3,3698,123524103,33396.51487290427,36912.363461273904,29529.890769019126,44294.83615352868,Mid
2019,506,31-33,909,38483254,42347.39273927393,36912.363461273904,29529.890769019126,44294.83615352868,Mid
2019,506,42,395,16424599,41597.23544303798,36912.363461273904,29529.890769019126,44294.83615352868,Mid
2019,506,44-45,1717,43998814,25639.815958066396,36912.363461273904,29529.890769019126,44294.83615352868,Low
2019,506,48-49,134,5844096,43623.34328358209,36912.363461273904,29529.890769019126,44294.83615352868,Mid
2019,506,51,159,7138891,44904.45283018868,36912.363461273904,29529.890769019126,44294.83615352868,High
2019,506,52,443,23332386,52657.33634311512,36912.363461273904,29529.890769019126,44294.83615352868,High
2019,506,53,69,2146411,31113.333333333332,36912.363461273904,29529.890769019126,44294.83615352868,Mid
2019,506,54,165,9207372,55816.48484848485,36912.363461273904,29529.890769019126,44294.83615352868,High
2019,506,55,NA,0,NA,36912.363461273904,29529.890769019126,44294.83615352868,NA
2019,506,56,169,6045440,35778.46153846154,36912.363461273904,29529.890769019126,44294.83615352868,Mid
2019,506,61,NA,0,NA,36912.363461273904,29529.890769019126,44294.83615352868,NA
2019,506,62,1836,71493439,38936.047930283225,36912.363461273904,29529.890769019126,44294.83615352868,Mid
2019,506,71,25,539155,21563.36,36912.363461273904,29529.890769019126,44294.83615352868,Low
2019,506,72,1026,16181203,15778.350877192983,36912.363461273904,29529.890769019126,44294.83615352868,Low
2019,506,81,263,6915167,26286.49429657795,36912.363461273904,29529.890769019126,44294.83615352868,Low
2019,507,00,62239,0,45136,45136,36108.8,54163.2,Average
2019,507,1,1074,75912550,70668,45136,36108.8,54163.2,High
2019,507,11,548,16780444,30628,45136,36108.8,54163.2,Low
2019,507,2,4205,230114216,54704,45136,36108.8,54163.2,High
2019,507,21,NA,0,NA,45136,36108.8,54163.2,NA
2019,507,22,394,39404179,99996,45136,36108.8,54163.2,High
2019,507,23,3605,210701282,58448,45136,36108.8,54163.2,High
2019,507,3,6675,289677958,43420,45136,36108.8,54163.2,Mid
2019,507,31-33,4650,288650957,62088,45136,36108.8,54163.2,High
2019,507,42,1629,92748307,56940,45136,36108.8,54163.2,High
2019,507,44-45,8005,244427654,30524,45136,36108.8,54163.2,Low
2019,507,48-49,1494,60560984,40560,45136,36108.8,54163.2,Mid
2019,507,51,596,30593293,51324,45136,36108.8,54163.2,Mid
2019,507,52,1189,65676843,55224,45136,36108.8,54163.2,High
2019,507,53,518,19914476,38428,45136,36108.8,54163.2,Mid
2019,507,54,2366,191042974,80756,45136,36108.8,54163.2,High
2019,507,55,139,12891801,92768,45136,36108.8,54163.2,High
2019,507,56,3955,124402157,31460,45136,36108.8,54163.2,Low
2019,507,61,373,17626323,47268,45136,36108.8,54163.2,Mid
2019,507,62,12509,620240629,49608,45136,36108.8,54163.2,Mid
2019,507,71,753,18481530,24544,45136,36108.8,54163.2,Low
2019,507,72,5992,108612259,18148,45136,36108.8,54163.2,Low
2019,507,81,1555,47753055,30732,45136,36108.8,54163.2,Low
2019,507,99,NA,0,NA,45136,36108.8,54163.2,NA
2019,508,00,17268,645985320,37407.68218670373,37407.68218670373,29926.145749362986,44889.21862404447,Average
2019,508,1,346,20953345,60551.89595375722,37407.68218670373,29926.145749362986,44889.21862404447,High
2019,508,11,1918,69868865,36428.79249217935,37407.68218670373,29926.145749362986,44889.21862404447,Mid
2019,508,2,1091,52450644,48072.35563703025,37407.68218670373,29926.145749362986,44889.21862404447,High
2019,508,21,61,3307447,54208.72131147541,37407.68218670373,29926.145749362986,44889.21862404447,High
2019,508,22,67,6246755,93236,37407.68218670373,29926.145749362986,44889.21862404447,High
2019,508,23,675,29177496,43223.32444444444,37407.68218670373,29926.145749362986,44889.21862404447,Mid
2019,508,3,3065,95544521,31168.019575856444,37407.68218670373,29926.145749362986,44889.21862404447,Mid
2019,508,31-33,481,18295534,38028.75675675676,37407.68218670373,29926.145749362986,44889.21862404447,Mid
2019,508,42,578,36581685,63304.512110726646,37407.68218670373,29926.145749362986,44889.21862404447,High
2019,508,44-45,1883,52797252,28022.200743494424,37407.68218670373,29926.145749362986,44889.21862404447,Low
2019,508,48-49,300,14362188,47862.88,37407.68218670373,29926.145749362986,44889.21862404447,High
2019,508,51,118,4071307,34497.15254237288,37407.68218670373,29926.145749362986,44889.21862404447,Mid
2019,508,52,449,28274614,62960.88195991091,37407.68218670373,29926.145749362986,44889.21862404447,High
2019,508,53,142,4350316,30624.704225352114,37407.68218670373,29926.145749362986,44889.21862404447,Mid
2019,508,54,249,11798903,47385.156626506025,37407.68218670373,29926.145749362986,44889.21862404447,High
2019,508,55,4,207165,51792,37407.68218670373,29926.145749362986,44889.21862404447,High
2019,508,56,203,7757514,38223.33004926109,37407.68218670373,29926.145749362986,44889.21862404447,Mid
2019,508,61,56,1524696,27233.14285714286,37407.68218670373,29926.145749362986,44889.21862404447,Low
2019,508,62,2677,114327759,42697.98281658573,37407.68218670373,29926.145749362986,44889.21862404447,Mid
2019,508,71,53,1119411,21122.79245283019,37407.68218670373,29926.145749362986,44889.21862404447,Low
2019,508,72,1741,32692747,18773.314187248707,37407.68218670373,29926.145749362986,44889.21862404447,Low
2019,508,81,420,11853868,28220.02857142857,37407.68218670373,29926.145749362986,44889.21862404447,Low
2019,508,99,NA,0,NA,37407.68218670373,29926.145749362986,44889.21862404447,NA
2019,509,00,40568,1783655163,43970.699073161115,43970.699073161115,35176.55925852889,52764.83888779334,Average
2019,509,1,735,48458092,65941.80136054422,43970.699073161115,35176.55925852889,52764.83888779334,High
2019,509,11,217,7659006,35285.71428571428,43970.699073161115,35176.55925852889,52764.83888779334,Mid
2019,509,2,1243,66396202,53400.485921158484,43970.699073161115,35176.55925852889,52764.83888779334,High
2019,509,21,555,65125062,117341.13873873874,43970.699073161115,35176.55925852889,52764.83888779334,High
2019,509,22,242,20075915,82968.79338842975,43970.699073161115,35176.55925852889,52764.83888779334,High
2019,509,23,3000,150980385,50316.51733333334,43970.699073161115,35176.55925852889,52764.83888779334,Mid
2019,509,3,7352,334128705,45452.61860718172,43970.699073161115,35176.55925852889,52764.83888779334,Mid
2019,509,31-33,1245,50366614,40453.91164658635,43970.699073161115,35176.55925852889,52764.83888779334,Mid
2019,509,42,793,45379897,57209.18032786885,43970.699073161115,35176.55925852889,52764.83888779334,High
2019,509,44-45,5552,170123048,30641.009365994236,43970.699073161115,35176.55925852889,52764.83888779334,Low
2019,509,48-49,991,63372732,63926.522704339055,43970.699073161115,35176.55925852889,52764.83888779334,High
2019,509,51,468,46712123,99817,43970.699073161115,35176.55925852889,52764.83888779334,High
2019,509,52,1078,86613145,80358.76437847866,43970.699073161115,35176.55925852889,52764.83888779334,High
2019,509,53,768,33426487,43541.536458333336,43970.699073161115,35176.55925852889,52764.83888779334,Mid
2019,509,54,1464,98396410,67197,43970.699073161115,35176.55925852889,52764.83888779334,High
2019,509,55,203,19630039,96693.6157635468,43970.699073161115,35176.55925852889,52764.83888779334,High
2019,509,56,1163,37960878,32651.797076526225,43970.699073161115,35176.55925852889,52764.83888779334,Low
2019,509,61,371,14687954,39587.41778975741,43970.699073161115,35176.55925852889,52764.83888779334,Mid
2019,509,62,5375,244942934,45584.88334883721,43970.699073161115,35176.55925852889,52764.83888779334,Mid
2019,509,71,1052,25379183,24108.277566539924,43970.699073161115,35176.55925852889,52764.83888779334,Low
2019,509,72,5426,114855971,21171.91596019167,43970.699073161115,35176.55925852889,52764.83888779334,Low
2019,509,81,1185,35273340,29779.06160337553,43970.699073161115,35176.55925852889,52764.83888779334,Low
2019,509,99,NA,0,NA,43970.699073161115,35176.55925852889,52764.83888779334,NA
2019,510,00,40714,1620737946,39804.17232401631,39804.17232401631,31843.33785921305,47765.00678881957,Average
2019,510,1,685,45905257,67004.69489051095,39804.17232401631,31843.33785921305,47765.00678881957,High
2019,510,11,809,28169937,34821.4239802225,39804.17232401631,31843.33785921305,47765.00678881957,Mid
2019,510,2,468,27641061,59058,39804.17232401631,31843.33785921305,47765.00678881957,High
2019,510,21,176,12003356,68212.77272727272,39804.17232401631,31843.33785921305,47765.00678881957,High
2019,510,22,309,24715041,79993.16504854368,39804.17232401631,31843.33785921305,47765.00678881957,High
2019,510,23,3202,155432399,48547.89506558401,39804.17232401631,31843.33785921305,47765.00678881957,High
2019,510,3,7451,330583989,44376.21795732116,39804.17232401631,31843.33785921305,47765.00678881957,Mid
2019,510,31-33,2189,87439319,39955.170397441754,39804.17232401631,31843.33785921305,47765.00678881957,Mid
2019,510,42,590,32545675,55166.88813559322,39804.17232401631,31843.33785921305,47765.00678881957,High
2019,510,44-45,5232,156770949,29962.048165137614,39804.17232401631,31843.33785921305,47765.00678881957,Low
2019,510,48-49,762,27293585,35801.52230971128,39804.17232401631,31843.33785921305,47765.00678881957,Mid
2019,510,51,409,18533246,45301.15403422983,39804.17232401631,31843.33785921305,47765.00678881957,Mid
2019,510,52,768,41470295,53988.864583333336,39804.17232401631,31843.33785921305,47765.00678881957,High
2019,510,53,1221,58113504,47583.875511875514,39804.17232401631,31843.33785921305,47765.00678881957,Mid
2019,510,54,1276,70480195,55233.69905956113,39804.17232401631,31843.33785921305,47765.00678881957,High
2019,510,55,48,3846000,80134.16666666667,39804.17232401631,31843.33785921305,47765.00678881957,High
2019,510,56,1306,44638516,34181.71822358346,39804.17232401631,31843.33785921305,47765.00678881957,Mid
2019,510,61,203,6920221,34110.463054187196,39804.17232401631,31843.33785921305,47765.00678881957,Mid
2019,510,62,3830,134032066,35004.18694516971,39804.17232401631,31843.33785921305,47765.00678881957,Mid
2019,510,71,1877,55737283,29705.7410761854,39804.17232401631,31843.33785921305,47765.00678881957,Low
